,x,y,width,height,rotate
83165,338.7,-226.7,1.4,1.4,56.0
83166,338.7,-224.0,0.8,0.8,57.0
83167,338.7,-221.3,0.8,0.8,57.0
83168,338.7,-218.7,0.8,0.8,57.0
83169,338.7,-216.0,0.3,0.3,57.0
83170,338.7,-213.3,0.3,0.3,58.0
83171,338.7,-210.7,0.3,0.3,58.0
83172,338.7,-208.0,0.8,0.8,58.0
83173,338.7,-205.3,0.8,0.8,59.0
83174,338.7,-202.7,0.8,0.8,59.0
83175,338.7,-200.0,0.8,0.8,59.0
83176,338.7,-197.3,1.4,1.4,60.0
83177,338.7,-194.7,1.4,1.4,60.0
83178,338.7,-192.0,1.4,1.4,60.0
83179,338.7,-189.3,1.4,1.4,61.0
83180,338.7,-186.7,1.8,1.8,61.0
83181,338.7,-184.0,1.8,1.8,61.0
83182,338.7,-181.3,1.8,1.8,62.0
83183,338.7,-178.7,1.8,1.8,62.0
83184,338.7,-176.0,2.0,2.0,63.0
83185,338.7,-173.3,2.0,2.0,63.0
83186,338.7,-170.7,2.0,2.0,63.0
83187,338.7,-168.0,2.0,2.0,64.0
83188,338.7,-165.3,2.1,2.1,64.0
83189,338.7,-162.7,2.1,2.1,64.0
83190,338.7,-160.0,2.1,2.1,65.0
83191,338.7,-157.3,2.1,2.1,65.0
83192,338.7,-154.7,2.0,2.0,65.0
83193,338.7,-152.0,2.0,2.0,66.0
83194,338.7,-149.3,2.0,2.0,66.0
83195,338.7,-146.7,2.0,2.0,67.0
83196,338.7,-144.0,2.0,2.0,67.0
83197,338.7,-141.3,1.8,1.8,67.0
83198,338.7,-138.7,1.8,1.8,68.0
83199,338.7,-136.0,1.8,1.8,68.0
83200,338.7,-133.3,1.8,1.8,69.0
83201,338.7,-130.7,1.8,1.8,69.0
83202,338.7,-128.0,1.4,1.4,69.0
83203,338.7,-125.3,1.4,1.4,70.0
83204,338.7,-122.7,1.4,1.4,70.0
83205,338.7,-120.0,1.4,1.4,70.0
83206,338.7,-117.3,1.4,1.4,71.0
83207,338.7,-114.7,1.4,1.4,71.0
83208,338.7,-112.0,0.8,0.8,72.0
83209,338.7,-109.3,0.8,0.8,72.0
83210,338.7,-106.7,0.8,0.8,73.0
83211,338.7,-104.0,0.8,0.8,73.0
83212,338.7,-101.3,0.8,0.8,73.0
83213,338.7,-98.7,0.8,0.8,74.0
83214,338.7,-96.0,0.3,0.3,74.0
83215,338.7,-93.3,0.3,0.3,75.0
83216,338.7,-90.7,0.3,0.3,75.0
83217,338.7,-88.0,0.3,0.3,75.0
83218,338.7,-85.3,0.3,0.3,76.0
83219,338.7,-82.7,0.3,0.3,76.0
83220,338.7,-80.0,0.3,0.3,77.0
83221,338.7,-77.3,0.8,0.8,77.0
83222,338.7,-74.7,0.8,0.8,78.0
83223,338.7,-72.0,0.8,0.8,78.0
83224,338.7,-69.3,0.8,0.8,78.0
83225,338.7,-66.7,0.8,0.8,79.0
83226,338.7,-64.0,0.8,0.8,79.0
83227,338.7,-61.3,0.8,0.8,80.0
83228,338.7,-58.7,0.8,0.8,80.0
83229,338.7,-56.0,0.8,0.8,81.0
83230,338.7,-53.3,0.8,0.8,81.0
83231,338.7,-50.7,1.4,1.4,81.0
83232,338.7,-48.0,1.4,1.4,82.0
83233,338.7,-45.3,1.4,1.4,82.0
83234,338.7,-42.7,1.4,1.4,83.0
83235,338.7,-40.0,1.4,1.4,83.0
83236,338.7,-37.3,1.4,1.4,84.0
83237,338.7,-34.7,1.4,1.4,84.0
83238,338.7,-32.0,1.4,1.4,85.0
83239,338.7,-29.3,1.4,1.4,85.0
83240,338.7,-26.7,1.4,1.4,85.0
83241,338.7,-24.0,1.4,1.4,86.0
83242,338.7,-21.3,1.4,1.4,86.0
83243,338.7,-18.7,1.4,1.4,87.0
83244,338.7,-16.0,1.4,1.4,87.0
83245,338.7,-13.3,1.4,1.4,88.0
83246,338.7,-10.7,1.4,1.4,88.0
83247,338.7,-8.0,1.4,1.4,89.0
83248,338.7,-5.3,1.4,1.4,89.0
83249,338.7,-2.7,1.4,1.4,90.0
83250,338.7,0.0,1.4,1.4,90.0
83251,338.7,2.7,1.4,1.4,90.0
83252,338.7,5.3,1.4,1.4,91.0
83253,338.7,8.0,1.4,1.4,91.0
83254,338.7,10.7,1.4,1.4,92.0
83255,338.7,13.3,1.4,1.4,92.0
83256,338.7,16.0,1.4,1.4,93.0
83257,338.7,18.7,1.4,1.4,93.0
83258,338.7,21.3,1.4,1.4,94.0
83259,338.7,24.0,1.4,1.4,94.0
83260,338.7,26.7,1.4,1.4,95.0
83261,338.7,29.3,1.4,1.4,95.0
83262,338.7,32.0,1.4,1.4,95.0
83263,338.7,34.7,1.4,1.4,96.0
83264,338.7,37.3,1.4,1.4,96.0
83265,338.7,40.0,1.4,1.4,97.0
83266,338.7,42.7,1.4,1.4,97.0
83267,338.7,45.3,1.4,1.4,98.0
83268,338.7,48.0,1.4,1.4,98.0
83269,338.7,50.7,1.4,1.4,99.0
83270,338.7,53.3,0.8,0.8,99.0
83271,338.7,56.0,0.8,0.8,99.0
83272,338.7,58.7,0.8,0.8,100.0
83273,338.7,61.3,0.8,0.8,100.0
83274,338.7,64.0,0.8,0.8,101.0
83275,338.7,66.7,0.8,0.8,101.0
83276,338.7,69.3,0.8,0.8,102.0
83277,338.7,72.0,0.8,0.8,102.0
83278,338.7,74.7,0.8,0.8,102.0
83279,338.7,77.3,0.8,0.8,103.0
83280,338.7,80.0,0.3,0.3,103.0
83281,338.7,82.7,0.3,0.3,104.0
83282,338.7,85.3,0.3,0.3,104.0
83283,338.7,88.0,0.3,0.3,105.0
83284,338.7,90.7,0.3,0.3,105.0
83285,338.7,93.3,0.3,0.3,105.0
83286,338.7,96.0,0.3,0.3,106.0
83287,338.7,98.7,0.8,0.8,106.0
83288,338.7,101.3,0.8,0.8,107.0
83289,338.7,104.0,0.8,0.8,107.0
83290,338.7,106.7,0.8,0.8,107.0
83291,338.7,109.3,0.8,0.8,108.0
83292,338.7,112.0,0.8,0.8,108.0
83293,338.7,114.7,1.4,1.4,109.0
83294,338.7,117.3,1.4,1.4,109.0
83295,338.7,120.0,1.4,1.4,110.0
83296,338.7,122.7,1.4,1.4,110.0
83297,338.7,125.3,1.4,1.4,110.0
83298,338.7,128.0,1.4,1.4,111.0
83299,338.7,130.7,1.8,1.8,111.0
83300,338.7,133.3,1.8,1.8,111.0
83301,338.7,136.0,1.8,1.8,112.0
83302,338.7,138.7,1.8,1.8,112.0
83303,338.7,141.3,1.8,1.8,113.0
83304,338.7,144.0,2.0,2.0,113.0
83305,338.7,146.7,2.0,2.0,113.0
83306,338.7,149.3,2.0,2.0,114.0
83307,338.7,152.0,2.0,2.0,114.0
83308,338.7,154.7,2.0,2.0,115.0
83309,338.7,157.3,2.1,2.1,115.0
83310,338.7,160.0,2.1,2.1,115.0
83311,338.7,162.7,2.1,2.1,116.0
83312,338.7,165.3,2.1,2.1,116.0
83313,338.7,168.0,2.0,2.0,116.0
83314,338.7,170.7,2.0,2.0,117.0
83315,338.7,173.3,2.0,2.0,117.0
83316,338.7,176.0,2.0,2.0,117.0
83317,338.7,178.7,1.8,1.8,118.0
83318,338.7,181.3,1.8,1.8,118.0
83319,338.7,184.0,1.8,1.8,119.0
83320,338.7,186.7,1.8,1.8,119.0
83321,338.7,189.3,1.4,1.4,119.0
83322,338.7,192.0,1.4,1.4,120.0
83323,338.7,194.7,1.4,1.4,120.0
83324,338.7,197.3,1.4,1.4,120.0
83325,338.7,200.0,0.8,0.8,121.0
83326,338.7,202.7,0.8,0.8,121.0
83327,338.7,205.3,0.8,0.8,121.0
83328,338.7,208.0,0.8,0.8,122.0
83329,338.7,210.7,0.3,0.3,122.0
83330,338.7,213.3,0.3,0.3,122.0
83331,338.7,216.0,0.3,0.3,123.0
83332,338.7,218.7,0.8,0.8,123.0
83333,338.7,221.3,0.8,0.8,123.0
83334,338.7,224.0,0.8,0.8,123.0
83335,338.7,226.7,1.4,1.4,124.0
83336,338.7,229.3,1.4,1.4,124.0
83337,338.7,232.0,1.4,1.4,124.0
83338,338.7,234.7,1.4,1.4,125.0
83339,338.7,237.3,1.8,1.8,125.0
83340,338.7,240.0,1.8,1.8,125.0
83341,338.7,242.7,1.8,1.8,126.0
83342,338.7,245.3,2.0,2.0,126.0
83343,338.7,248.0,2.0,2.0,126.0
83344,338.7,250.7,2.0,2.0,127.0
83345,338.7,253.3,2.1,2.1,127.0
83346,338.7,256.0,2.1,2.1,127.0
83347,338.7,258.7,2.1,2.1,127.0
83348,338.7,261.3,2.0,2.0,128.0
83349,338.7,264.0,2.0,2.0,128.0
83350,338.7,266.7,2.0,2.0,128.0
83351,338.7,269.3,1.8,1.8,128.0
83352,338.7,272.0,1.8,1.8,129.0
83353,338.7,274.7,1.8,1.8,129.0
83354,338.7,277.3,1.4,1.4,129.0
83355,338.7,280.0,1.4,1.4,130.0
83356,338.7,282.7,1.4,1.4,130.0
83357,338.7,285.3,0.8,0.8,130.0
83358,338.7,288.0,0.8,0.8,130.0
83359,338.7,290.7,0.8,0.8,131.0
83360,338.7,293.3,0.3,0.3,131.0
83361,338.7,296.0,0.3,0.3,131.0
83362,338.7,298.7,0.3,0.3,131.0
83363,338.7,301.3,0.8,0.8,132.0
83364,338.7,304.0,0.8,0.8,132.0
83365,338.7,306.7,0.8,0.8,132.0
83366,338.7,309.3,1.4,1.4,132.0
83367,338.7,312.0,1.4,1.4,133.0
83368,338.7,314.7,1.4,1.4,133.0
83369,338.7,317.3,1.8,1.8,133.0
83370,338.7,320.0,1.8,1.8,133.0
83371,338.7,322.7,2.0,2.0,134.0
83372,338.7,325.3,2.0,2.0,134.0
83373,338.7,328.0,2.0,2.0,134.0
83374,338.7,330.7,2.1,2.1,134.0
83375,338.7,333.3,2.1,2.1,135.0
83376,338.7,336.0,2.1,2.1,135.0
83377,338.7,338.7,2.0,2.0,135.0
83378,338.7,341.3,2.0,2.0,135.0
83379,338.7,344.0,1.8,1.8,135.0
83380,338.7,346.7,1.8,1.8,136.0
83381,338.7,349.3,1.8,1.8,136.0
83382,338.7,352.0,1.4,1.4,136.0
83383,338.7,354.7,1.4,1.4,136.0
83384,338.7,357.3,1.4,1.4,137.0
83385,338.7,360.0,0.8,0.8,137.0
83386,338.7,362.7,0.8,0.8,137.0
83387,338.7,365.3,0.3,0.3,137.0
83388,338.7,368.0,0.3,0.3,137.0
83389,338.7,370.7,0.3,0.3,138.0
83390,338.7,373.3,0.8,0.8,138.0
83391,338.7,376.0,0.8,0.8,138.0
83392,338.7,378.7,1.4,1.4,138.0
83393,338.7,381.3,1.4,1.4,138.0
83394,338.7,384.0,1.4,1.4,139.0
83395,338.7,386.7,1.8,1.8,139.0
83396,338.7,389.3,1.8,1.8,139.0
83397,338.7,392.0,2.0,2.0,139.0
83398,338.7,394.7,2.0,2.0,139.0
83399,338.7,397.3,2.0,2.0,140.0
83400,341.3,-400.0,2.1,2.1,40.0
83401,341.3,-397.3,2.1,2.1,41.0
83402,341.3,-394.7,2.0,2.0,41.0
83403,341.3,-392.0,2.0,2.0,41.0
83404,341.3,-389.3,2.0,2.0,41.0
83405,341.3,-386.7,1.8,1.8,41.0
83406,341.3,-384.0,1.8,1.8,42.0
83407,341.3,-381.3,1.4,1.4,42.0
83408,341.3,-378.7,1.4,1.4,42.0
83409,341.3,-376.0,1.4,1.4,42.0
83410,341.3,-373.3,0.8,0.8,42.0
83411,341.3,-370.7,0.8,0.8,43.0
83412,341.3,-368.0,0.3,0.3,43.0
83413,341.3,-365.3,0.3,0.3,43.0
83414,341.3,-362.7,0.3,0.3,43.0
83415,341.3,-360.0,0.8,0.8,43.0
83416,341.3,-357.3,0.8,0.8,44.0
83417,341.3,-354.7,1.4,1.4,44.0
83418,341.3,-352.0,1.4,1.4,44.0
83419,341.3,-349.3,1.4,1.4,44.0
83420,341.3,-346.7,1.8,1.8,45.0
83421,341.3,-344.0,1.8,1.8,45.0
83422,341.3,-341.3,1.8,1.8,45.0
83423,341.3,-338.7,2.0,2.0,45.0
83424,341.3,-336.0,2.0,2.0,45.0
83425,341.3,-333.3,2.1,2.1,46.0
83426,341.3,-330.7,2.1,2.1,46.0
83427,341.3,-328.0,2.1,2.1,46.0
83428,341.3,-325.3,2.0,2.0,46.0
83429,341.3,-322.7,2.0,2.0,47.0
83430,341.3,-320.0,2.0,2.0,47.0
83431,341.3,-317.3,1.8,1.8,47.0
83432,341.3,-314.7,1.8,1.8,47.0
83433,341.3,-312.0,1.4,1.4,48.0
83434,341.3,-309.3,1.4,1.4,48.0
83435,341.3,-306.7,1.4,1.4,48.0
83436,341.3,-304.0,0.8,0.8,48.0
83437,341.3,-301.3,0.8,0.8,49.0
83438,341.3,-298.7,0.8,0.8,49.0
83439,341.3,-296.0,0.3,0.3,49.0
83440,341.3,-293.3,0.3,0.3,49.0
83441,341.3,-290.7,0.3,0.3,50.0
83442,341.3,-288.0,0.8,0.8,50.0
83443,341.3,-285.3,0.8,0.8,50.0
83444,341.3,-282.7,0.8,0.8,50.0
83445,341.3,-280.0,1.4,1.4,51.0
83446,341.3,-277.3,1.4,1.4,51.0
83447,341.3,-274.7,1.4,1.4,51.0
83448,341.3,-272.0,1.8,1.8,51.0
83449,341.3,-269.3,1.8,1.8,52.0
83450,341.3,-266.7,1.8,1.8,52.0
83451,341.3,-264.0,2.0,2.0,52.0
83452,341.3,-261.3,2.0,2.0,53.0
83453,341.3,-258.7,2.0,2.0,53.0
83454,341.3,-256.0,2.1,2.1,53.0
83455,341.3,-253.3,2.1,2.1,53.0
83456,341.3,-250.7,2.1,2.1,54.0
83457,341.3,-248.0,2.0,2.0,54.0
83458,341.3,-245.3,2.0,2.0,54.0
83459,341.3,-242.7,2.0,2.0,55.0
83460,341.3,-240.0,1.8,1.8,55.0
83461,341.3,-237.3,1.8,1.8,55.0
83462,341.3,-234.7,1.8,1.8,55.0
83463,341.3,-232.0,1.8,1.8,56.0
83464,341.3,-229.3,1.4,1.4,56.0
83465,341.3,-226.7,1.4,1.4,56.0
83466,341.3,-224.0,1.4,1.4,57.0
83467,341.3,-221.3,0.8,0.8,57.0
83468,341.3,-218.7,0.8,0.8,57.0
83469,341.3,-216.0,0.8,0.8,58.0
83470,341.3,-213.3,0.3,0.3,58.0
83471,341.3,-210.7,0.3,0.3,58.0
83472,341.3,-208.0,0.3,0.3,59.0
83473,341.3,-205.3,0.3,0.3,59.0
83474,341.3,-202.7,0.8,0.8,59.0
83475,341.3,-200.0,0.8,0.8,60.0
83476,341.3,-197.3,0.8,0.8,60.0
83477,341.3,-194.7,0.8,0.8,60.0
83478,341.3,-192.0,1.4,1.4,61.0
83479,341.3,-189.3,1.4,1.4,61.0
83480,341.3,-186.7,1.4,1.4,61.0
83481,341.3,-184.0,1.4,1.4,62.0
83482,341.3,-181.3,1.8,1.8,62.0
83483,341.3,-178.7,1.8,1.8,62.0
83484,341.3,-176.0,1.8,1.8,63.0
83485,341.3,-173.3,1.8,1.8,63.0
83486,341.3,-170.7,2.0,2.0,63.0
83487,341.3,-168.0,2.0,2.0,64.0
83488,341.3,-165.3,2.0,2.0,64.0
83489,341.3,-162.7,2.0,2.0,65.0
83490,341.3,-160.0,2.1,2.1,65.0
83491,341.3,-157.3,2.1,2.1,65.0
83492,341.3,-154.7,2.1,2.1,66.0
83493,341.3,-152.0,2.1,2.1,66.0
83494,341.3,-149.3,2.1,2.1,66.0
83495,341.3,-146.7,2.0,2.0,67.0
83496,341.3,-144.0,2.0,2.0,67.0
83497,341.3,-141.3,2.0,2.0,68.0
83498,341.3,-138.7,2.0,2.0,68.0
83499,341.3,-136.0,1.8,1.8,68.0
83500,341.3,-133.3,1.8,1.8,69.0
83501,341.3,-130.7,1.8,1.8,69.0
83502,341.3,-128.0,1.8,1.8,69.0
83503,341.3,-125.3,1.8,1.8,70.0
83504,341.3,-122.7,1.8,1.8,70.0
83505,341.3,-120.0,1.4,1.4,71.0
83506,341.3,-117.3,1.4,1.4,71.0
83507,341.3,-114.7,1.4,1.4,71.0
83508,341.3,-112.0,1.4,1.4,72.0
83509,341.3,-109.3,1.4,1.4,72.0
83510,341.3,-106.7,1.4,1.4,73.0
83511,341.3,-104.0,0.8,0.8,73.0
83512,341.3,-101.3,0.8,0.8,73.0
83513,341.3,-98.7,0.8,0.8,74.0
83514,341.3,-96.0,0.8,0.8,74.0
83515,341.3,-93.3,0.8,0.8,75.0
83516,341.3,-90.7,0.8,0.8,75.0
83517,341.3,-88.0,0.3,0.3,76.0
83518,341.3,-85.3,0.3,0.3,76.0
83519,341.3,-82.7,0.3,0.3,76.0
83520,341.3,-80.0,0.3,0.3,77.0
83521,341.3,-77.3,0.3,0.3,77.0
83522,341.3,-74.7,0.3,0.3,78.0
83523,341.3,-72.0,0.3,0.3,78.0
83524,341.3,-69.3,0.3,0.3,79.0
83525,341.3,-66.7,0.3,0.3,79.0
83526,341.3,-64.0,0.8,0.8,79.0
83527,341.3,-61.3,0.8,0.8,80.0
83528,341.3,-58.7,0.8,0.8,80.0
83529,341.3,-56.0,0.8,0.8,81.0
83530,341.3,-53.3,0.8,0.8,81.0
83531,341.3,-50.7,0.8,0.8,82.0
83532,341.3,-48.0,0.8,0.8,82.0
83533,341.3,-45.3,0.8,0.8,82.0
83534,341.3,-42.7,0.8,0.8,83.0
83535,341.3,-40.0,0.8,0.8,83.0
83536,341.3,-37.3,0.8,0.8,84.0
83537,341.3,-34.7,0.8,0.8,84.0
83538,341.3,-32.0,0.8,0.8,85.0
83539,341.3,-29.3,0.8,0.8,85.0
83540,341.3,-26.7,1.4,1.4,86.0
83541,341.3,-24.0,1.4,1.4,86.0
83542,341.3,-21.3,1.4,1.4,86.0
83543,341.3,-18.7,1.4,1.4,87.0
83544,341.3,-16.0,1.4,1.4,87.0
83545,341.3,-13.3,1.4,1.4,88.0
83546,341.3,-10.7,1.4,1.4,88.0
83547,341.3,-8.0,1.4,1.4,89.0
83548,341.3,-5.3,1.4,1.4,89.0
83549,341.3,-2.7,1.4,1.4,90.0
83550,341.3,0.0,1.4,1.4,90.0
83551,341.3,2.7,1.4,1.4,90.0
83552,341.3,5.3,1.4,1.4,91.0
83553,341.3,8.0,1.4,1.4,91.0
83554,341.3,10.7,1.4,1.4,92.0
83555,341.3,13.3,1.4,1.4,92.0
83556,341.3,16.0,1.4,1.4,93.0
83557,341.3,18.7,1.4,1.4,93.0
83558,341.3,21.3,1.4,1.4,94.0
83559,341.3,24.0,1.4,1.4,94.0
83560,341.3,26.7,1.4,1.4,94.0
83561,341.3,29.3,0.8,0.8,95.0
83562,341.3,32.0,0.8,0.8,95.0
83563,341.3,34.7,0.8,0.8,96.0
83564,341.3,37.3,0.8,0.8,96.0
83565,341.3,40.0,0.8,0.8,97.0
83566,341.3,42.7,0.8,0.8,97.0
83567,341.3,45.3,0.8,0.8,98.0
83568,341.3,48.0,0.8,0.8,98.0
83569,341.3,50.7,0.8,0.8,98.0
83570,341.3,53.3,0.8,0.8,99.0
83571,341.3,56.0,0.8,0.8,99.0
83572,341.3,58.7,0.8,0.8,100.0
83573,341.3,61.3,0.8,0.8,100.0
83574,341.3,64.0,0.8,0.8,101.0
83575,341.3,66.7,0.3,0.3,101.0
83576,341.3,69.3,0.3,0.3,101.0
83577,341.3,72.0,0.3,0.3,102.0
83578,341.3,74.7,0.3,0.3,102.0
83579,341.3,77.3,0.3,0.3,103.0
83580,341.3,80.0,0.3,0.3,103.0
83581,341.3,82.7,0.3,0.3,104.0
83582,341.3,85.3,0.3,0.3,104.0
83583,341.3,88.0,0.3,0.3,104.0
83584,341.3,90.7,0.8,0.8,105.0
83585,341.3,93.3,0.8,0.8,105.0
83586,341.3,96.0,0.8,0.8,106.0
83587,341.3,98.7,0.8,0.8,106.0
83588,341.3,101.3,0.8,0.8,107.0
83589,341.3,104.0,0.8,0.8,107.0
83590,341.3,106.7,1.4,1.4,107.0
83591,341.3,109.3,1.4,1.4,108.0
83592,341.3,112.0,1.4,1.4,108.0
83593,341.3,114.7,1.4,1.4,109.0
83594,341.3,117.3,1.4,1.4,109.0
83595,341.3,120.0,1.4,1.4,109.0
83596,341.3,122.7,1.8,1.8,110.0
83597,341.3,125.3,1.8,1.8,110.0
83598,341.3,128.0,1.8,1.8,111.0
83599,341.3,130.7,1.8,1.8,111.0
83600,341.3,133.3,1.8,1.8,111.0
83601,341.3,136.0,1.8,1.8,112.0
83602,341.3,138.7,2.0,2.0,112.0
83603,341.3,141.3,2.0,2.0,112.0
83604,341.3,144.0,2.0,2.0,113.0
83605,341.3,146.7,2.0,2.0,113.0
83606,341.3,149.3,2.1,2.1,114.0
83607,341.3,152.0,2.1,2.1,114.0
83608,341.3,154.7,2.1,2.1,114.0
83609,341.3,157.3,2.1,2.1,115.0
83610,341.3,160.0,2.1,2.1,115.0
83611,341.3,162.7,2.0,2.0,115.0
83612,341.3,165.3,2.0,2.0,116.0
83613,341.3,168.0,2.0,2.0,116.0
83614,341.3,170.7,2.0,2.0,117.0
83615,341.3,173.3,1.8,1.8,117.0
83616,341.3,176.0,1.8,1.8,117.0
83617,341.3,178.7,1.8,1.8,118.0
83618,341.3,181.3,1.8,1.8,118.0
83619,341.3,184.0,1.4,1.4,118.0
83620,341.3,186.7,1.4,1.4,119.0
83621,341.3,189.3,1.4,1.4,119.0
83622,341.3,192.0,1.4,1.4,119.0
83623,341.3,194.7,0.8,0.8,120.0
83624,341.3,197.3,0.8,0.8,120.0
83625,341.3,200.0,0.8,0.8,120.0
83626,341.3,202.7,0.8,0.8,121.0
83627,341.3,205.3,0.3,0.3,121.0
83628,341.3,208.0,0.3,0.3,121.0
83629,341.3,210.7,0.3,0.3,122.0
83630,341.3,213.3,0.3,0.3,122.0
83631,341.3,216.0,0.8,0.8,122.0
83632,341.3,218.7,0.8,0.8,123.0
83633,341.3,221.3,0.8,0.8,123.0
83634,341.3,224.0,1.4,1.4,123.0
83635,341.3,226.7,1.4,1.4,124.0
83636,341.3,229.3,1.4,1.4,124.0
83637,341.3,232.0,1.8,1.8,124.0
83638,341.3,234.7,1.8,1.8,125.0
83639,341.3,237.3,1.8,1.8,125.0
83640,341.3,240.0,1.8,1.8,125.0
83641,341.3,242.7,2.0,2.0,125.0
83642,341.3,245.3,2.0,2.0,126.0
83643,341.3,248.0,2.0,2.0,126.0
83644,341.3,250.7,2.1,2.1,126.0
83645,341.3,253.3,2.1,2.1,127.0
83646,341.3,256.0,2.1,2.1,127.0
83647,341.3,258.7,2.0,2.0,127.0
83648,341.3,261.3,2.0,2.0,127.0
83649,341.3,264.0,2.0,2.0,128.0
83650,341.3,266.7,1.8,1.8,128.0
83651,341.3,269.3,1.8,1.8,128.0
83652,341.3,272.0,1.8,1.8,129.0
83653,341.3,274.7,1.4,1.4,129.0
83654,341.3,277.3,1.4,1.4,129.0
83655,341.3,280.0,1.4,1.4,129.0
83656,341.3,282.7,0.8,0.8,130.0
83657,341.3,285.3,0.8,0.8,130.0
83658,341.3,288.0,0.8,0.8,130.0
83659,341.3,290.7,0.3,0.3,130.0
83660,341.3,293.3,0.3,0.3,131.0
83661,341.3,296.0,0.3,0.3,131.0
83662,341.3,298.7,0.8,0.8,131.0
83663,341.3,301.3,0.8,0.8,131.0
83664,341.3,304.0,0.8,0.8,132.0
83665,341.3,306.7,1.4,1.4,132.0
83666,341.3,309.3,1.4,1.4,132.0
83667,341.3,312.0,1.4,1.4,132.0
83668,341.3,314.7,1.8,1.8,133.0
83669,341.3,317.3,1.8,1.8,133.0
83670,341.3,320.0,2.0,2.0,133.0
83671,341.3,322.7,2.0,2.0,133.0
83672,341.3,325.3,2.0,2.0,134.0
83673,341.3,328.0,2.1,2.1,134.0
83674,341.3,330.7,2.1,2.1,134.0
83675,341.3,333.3,2.1,2.1,134.0
83676,341.3,336.0,2.0,2.0,135.0
83677,341.3,338.7,2.0,2.0,135.0
83678,341.3,341.3,1.8,1.8,135.0
83679,341.3,344.0,1.8,1.8,135.0
83680,341.3,346.7,1.8,1.8,135.0
83681,341.3,349.3,1.4,1.4,136.0
83682,341.3,352.0,1.4,1.4,136.0
83683,341.3,354.7,1.4,1.4,136.0
83684,341.3,357.3,0.8,0.8,136.0
83685,341.3,360.0,0.8,0.8,137.0
83686,341.3,362.7,0.3,0.3,137.0
83687,341.3,365.3,0.3,0.3,137.0
83688,341.3,368.0,0.3,0.3,137.0
83689,341.3,370.7,0.8,0.8,137.0
83690,341.3,373.3,0.8,0.8,138.0
83691,341.3,376.0,1.4,1.4,138.0
83692,341.3,378.7,1.4,1.4,138.0
83693,341.3,381.3,1.4,1.4,138.0
83694,341.3,384.0,1.8,1.8,138.0
83695,341.3,386.7,1.8,1.8,139.0
83696,341.3,389.3,2.0,2.0,139.0
83697,341.3,392.0,2.0,2.0,139.0
83698,341.3,394.7,2.0,2.0,139.0
83699,341.3,397.3,2.1,2.1,139.0
83700,344.0,-400.0,2.0,2.0,41.0
83701,344.0,-397.3,2.1,2.1,41.0
83702,344.0,-394.7,2.1,2.1,41.0
83703,344.0,-392.0,2.0,2.0,41.0
83704,344.0,-389.3,2.0,2.0,41.0
83705,344.0,-386.7,2.0,2.0,42.0
83706,344.0,-384.0,1.8,1.8,42.0
83707,344.0,-381.3,1.8,1.8,42.0
83708,344.0,-378.7,1.4,1.4,42.0
83709,344.0,-376.0,1.4,1.4,42.0
83710,344.0,-373.3,1.4,1.4,43.0
83711,344.0,-370.7,0.8,0.8,43.0
83712,344.0,-368.0,0.8,0.8,43.0
83713,344.0,-365.3,0.3,0.3,43.0
83714,344.0,-362.7,0.3,0.3,43.0
83715,344.0,-360.0,0.3,0.3,44.0
83716,344.0,-357.3,0.8,0.8,44.0
83717,344.0,-354.7,0.8,0.8,44.0
83718,344.0,-352.0,1.4,1.4,44.0
83719,344.0,-349.3,1.4,1.4,45.0
83720,344.0,-346.7,1.4,1.4,45.0
83721,344.0,-344.0,1.8,1.8,45.0
83722,344.0,-341.3,1.8,1.8,45.0
83723,344.0,-338.7,1.8,1.8,45.0
83724,344.0,-336.0,2.0,2.0,46.0
83725,344.0,-333.3,2.0,2.0,46.0
83726,344.0,-330.7,2.1,2.1,46.0
83727,344.0,-328.0,2.1,2.1,46.0
83728,344.0,-325.3,2.1,2.1,47.0
83729,344.0,-322.7,2.0,2.0,47.0
83730,344.0,-320.0,2.0,2.0,47.0
83731,344.0,-317.3,2.0,2.0,47.0
83732,344.0,-314.7,1.8,1.8,48.0
83733,344.0,-312.0,1.8,1.8,48.0
83734,344.0,-309.3,1.8,1.8,48.0
83735,344.0,-306.7,1.4,1.4,48.0
83736,344.0,-304.0,1.4,1.4,49.0
83737,344.0,-301.3,0.8,0.8,49.0
83738,344.0,-298.7,0.8,0.8,49.0
83739,344.0,-296.0,0.8,0.8,49.0
83740,344.0,-293.3,0.3,0.3,50.0
83741,344.0,-290.7,0.3,0.3,50.0
83742,344.0,-288.0,0.3,0.3,50.0
83743,344.0,-285.3,0.8,0.8,50.0
83744,344.0,-282.7,0.8,0.8,51.0
83745,344.0,-280.0,0.8,0.8,51.0
83746,344.0,-277.3,1.4,1.4,51.0
83747,344.0,-274.7,1.4,1.4,51.0
83748,344.0,-272.0,1.4,1.4,52.0
83749,344.0,-269.3,1.8,1.8,52.0
83750,344.0,-266.7,1.8,1.8,52.0
83751,344.0,-264.0,1.8,1.8,52.0
83752,344.0,-261.3,2.0,2.0,53.0
83753,344.0,-258.7,2.0,2.0,53.0
83754,344.0,-256.0,2.0,2.0,53.0
83755,344.0,-253.3,2.1,2.1,54.0
83756,344.0,-250.7,2.1,2.1,54.0
83757,344.0,-248.0,2.1,2.1,54.0
83758,344.0,-245.3,2.1,2.1,55.0
83759,344.0,-242.7,2.0,2.0,55.0
